1	1
NaN	NaN
1	1
1	0
1	1
0	1
1	1
1	1
1	0
1	1
0	1
1	1
1	1
1	1
1	1
0	0
1	1
1	1
1	1
0	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
1	1
1	1
1	1
NaN	NaN
0	0
1	0
0	0
1	0
1	1
0	0
0	0
0	1
1	0
1	1
1	0
1	0
1	1
1	1
1	1
1	1
1	1
0	1
1	1
1	0
1	0
1	0
1	0
1	1
1	0
1	0
1	1
1	0
1	0
0	0
0	1
0	1
0	1
0	1
0	1
1	0
0	1
0	1
0	1
1	0
0	1
0	1
0	1
NaN	NaN
1	0
1	0
0	0
0	1
0	0
0	0
0	0
1	0
1	0
1	0
0	0
1	0
1	0
1	0
1	0
1	0
0	1
1	1
1	0
1	0
1	0
1	0
1	0
1	1
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
